ProductID,Current_Hotness,Peak_Hotness,Avg_Hotness,Current_Trend,Current_Views,Peak_CheckIn_Views,Latest_Snapshot,ProductName,Active_View_Intervals,Modification_Count,Last_Modified_At,Peak_CheckIn_Date,Demand_Score
4883849,0.3500358932462585,0.3500358932462585,0.3500358932462585,0.5076479935403051,344.0,344.0,2026-08-17 18:20:09,My Gardens Hotel,13,0,,2026-08-17,25.01
4883863,0.3590436992808579,0.3590436992808579,0.3590436992808579,0.5121657096928887,6.0,6.0,2026-08-17 20:19:27,R2 Hotel Nakhon Phanom,6,0,,2026-08-18,24.99
4883871,0.2937430719143716,0.2937430719143716,0.2937430719143716,0.5113347745358655,3.0,3.0,2026-08-17 00:31:03,Rose inn Resort,3,0,,2026-08-17,22.17
4883872,0.41017812437157436,0.43437722909222387,0.41017812437157436,0.5090026538735741,4215.0,1328.0,2026-08-17 23:49:11,The Chess hotel,155,18,2026-08-17 23:33:38,2026-08-18,36.79
4883877,0.28291208434310366,0.28291208434310366,0.28291208434310366,0.5095086025111842,8.0,8.0,2026-08-17 12:52:22,Tontan Resort 1,8,0,,2026-08-17,22.02
4883880,0.2878320502437211,0.2878320502437211,0.2878320502437211,0.5019162122603917,9.0,8.0,2026-08-17 14:53:50,Makhamtao Homestay,9,0,,2026-08-20,22.13
4883884,0.3593089361988223,0.3710708503493128,0.3593089361988223,0.5073086893043648,273.0,152.0,2026-08-17 18:20:09,Phangkhon Inn,21,0,,2026-08-21,25.88
4883896,0.3107522469631785,0.3107522469631785,0.3107522469631785,0.5085075588018582,14.0,14.0,2026-08-17 18:36:16,Khun Pui Pool and Villa,14,0,,2026-08-17,23.5
4883900,0.40365535284830145,0.4340092164521698,0.40365535284830145,0.5083590631168513,552.0,255.0,2026-08-17 23:49:11,KOCO Hotel,31,5,2026-08-17 18:07:58,2026-08-17,28.33
4883908,0.329477183098822,0.33600266544924023,0.329477183098822,0.5126059124412821,68.0,52.0,2026-08-17 14:37:20,Phuri Place Hotel Borabue,26,0,,2026-08-18,25.1
4884023,0.3593240124665523,0.3783018354481277,0.3593240124665523,0.5088808945016329,1567.0,451.0,2026-08-17 23:49:11,The Cottage Hotel Udon Thani,200,13,2026-08-17 22:17:37,2026-08-22,37.44
4884071,0.3805122477627626,0.38489287739858574,0.3805122477627626,0.5199797525508083,107.0,38.0,2026-08-17 23:18:04,Grand Maihom Hotel,35,0,,2026-08-18,27.86
4884119,0.29346966916501005,0.29346966916501005,0.29346966916501005,0.49627751712849577,7.0,7.0,2026-08-17 18:07:58,Khum Suk Resort,4,0,,2026-08-22,21.92
4884155,0.2843229716873146,0.2843229716873146,0.2843229716873146,0.5097216539843487,15.0,15.0,2026-08-17 12:07:21,Malangpor Hall & Garden,8,0,,2026-09-11,22.08
4884190,0.4176171706616593,0.43832913862891854,0.4176171706616593,0.5128561176851792,1904.0,1156.0,2026-08-17 23:49:11,Dee Hotel Phayao,48,8,2026-08-17 23:49:11,2026-08-18,30.16
4884348,0.3130618793120664,0.3316296085758293,0.3130618793120664,0.5046650284164423,24.0,16.0,2026-08-17 14:06:34,Amp In Resort Khao Suan Kwang,16,0,,2026-08-18,23.64
4884349,0.29747992629341596,0.29747992629341596,0.29747992629341596,0.5084761126521621,48.0,48.0,2026-08-17 20:48:25,Livist Resort Phetchabun,7,0,,2026-09-10,22.52
4884370,0.3591498458412675,0.3605300579423914,0.3591498458412675,0.5106612298961102,139.0,90.0,2026-08-17 14:53:50,Yala My house Hotel,17,0,,2026-08-17,25.68
4884376,0.2791272568998366,0.30409519732423784,0.2791272568998366,0.5071687375889807,37.0,21.0,2026-08-17 22:34:52,Baanpromsuk Takfa,25,0,,2026-08-17,22.91
4884383,0.3076123256450328,0.3414625405040185,0.3076123256450328,0.5060112284726315,31.0,30.0,2026-08-17 17:22:18,Jutamas Place Phrae,7,0,,2026-09-07,22.87
4884385,0.2846276258876458,0.2846276258876458,0.2846276258876458,0.508870529979342,8.0,8.0,2026-08-17 13:22:31,Takfa Resort Pinthong,8,0,,2026-08-17,22.07
4884392,0.31078141126799647,0.3546699498985043,0.31078141126799647,0.506616280460238,47.0,25.0,2026-08-17 23:49:11,Greenway Resort,39,0,,2026-08-18,25.06
4884393,0.31649898149427896,0.3191967557692914,0.31649898149427896,0.5107277346418827,73.0,11.0,2026-08-17 22:48:21,Venice Palace Hotel,59,0,,2026-09-10,26.65
4884411,0.29921182242377675,0.29921182242377675,0.29921182242377675,0.5121371118221454,6.0,6.0,2026-08-17 18:36:16,Nata Resort Chanthaburi 1,6,0,,2026-09-10,22.6
4884419,0.37867031042299826,0.4307903188733505,0.37867031042299826,0.5151259810466441,439.0,160.0,2026-08-17 19:33:58,Bliq Hotel Chanthaburi,30,2,2026-08-17 19:23:15,2026-09-10,27.4
4884434,0.4642565732252172,0.4642565732252172,0.4642565732252172,0.5043003582093848,58.0,58.0,2026-08-17 14:53:50,KOS Hotel Suvarnabhumi Airport,2,1,2026-08-17 14:37:20,2026-08-17,28.79
4884497,0.3426011843472363,0.42772739534643434,0.3426011843472363,0.5165096160853211,104.0,45.0,2026-08-17 11:37:14,Riverton Hotel,26,2,2026-08-17 11:37:14,2026-09-01,25.7
4884532,0.2706111015363513,0.2706111015363513,0.2706111015363513,0.5070081095082858,7.0,7.0,2026-08-17 23:49:11,Phuwiang Grand Hotel,7,0,,2026-08-19,21.41
4884544,0.36154472990471503,0.38212746493872024,0.36154472990471503,0.5078876171736659,226.0,181.0,2026-08-17 22:17:37,Rangsit Residence,17,1,2026-08-17 20:48:25,2026-09-05,25.72
4884559,0.2945022466160869,0.3116155170871131,0.2945022466160869,0.5074435102361777,108.0,30.0,2026-08-17 17:53:13,Chertam Le Marjestic,15,0,,2026-08-22,22.9
4884579,0.4021725439483207,0.4161047274798538,0.4021725439483207,0.5103527387330873,1462.0,395.0,2026-08-17 23:18:04,Baan Chomphu Pakchong,40,3,2026-08-17 22:48:21,2026-08-21,28.95
4884581,0.28064280139732006,0.28064280139732006,0.28064280139732006,0.5051285875567468,6.0,6.0,2026-08-17 18:36:16,Samyod Mountain Resort Khemarat,6,0,,2026-08-17,21.71
4884586,0.3253004098746936,0.3253004098746936,0.3253004098746936,0.5146493030596242,27.0,9.0,2026-08-17 14:53:50,Garden Suite Resort,15,0,,2026-08-19,24.27
4884590,0.3663172923661948,0.3902016648235586,0.3663172923661948,0.5143612284674376,96.0,86.0,2026-08-17 18:36:16,Grand Garden Resort Prachinburi,17,1,2026-08-17 14:37:20,2026-09-05,26.03
4884591,0.32393328275831795,0.32393328275831795,0.32393328275831795,0.5063673989008938,4.0,4.0,2026-08-17 17:36:48,Chat Residence,2,0,,2026-08-17,23.21
4884611,0.3214361143041657,0.3466764843778919,0.3214361143041657,0.5075086459095224,30.0,15.0,2026-08-17 18:20:09,Khirimat Resort,11,0,,2026-08-18,23.71
4884613,0.2937056429693531,0.3466442450545413,0.2937056429693531,0.504884772499356,13.0,4.0,2026-08-17 17:22:18,Mayfair Suite,13,0,,2026-08-25,22.68
4884615,0.3429755046769578,0.3429755046769578,0.3429755046769578,0.5120213397746737,192.0,192.0,2026-08-17 14:53:50,Top Residence Surat Thani,18,1,2026-08-17 14:06:34,2026-08-17,25.12
4884620,0.3385454038461089,0.3747361007475711,0.3385454038461089,0.5092577959675821,749.0,637.0,2026-08-17 23:49:11,The Charlotte Smart Hotel Lopburi,53,1,2026-08-17 13:37:39,2026-08-31,27.17
4884622,0.28339023195276375,0.28339023195276375,0.28339023195276375,0.5084650124493159,8.0,8.0,2026-08-17 22:02:24,Baan Plearn Chit,8,0,,2026-08-17,22.02
4884628,0.38892257467503927,0.40219353833497107,0.38892257467503927,0.5074110752421013,809.0,333.0,2026-08-17 19:23:15,Suk Hua Non Thoen,14,3,2026-08-17 14:06:34,2026-08-17,26.66
4884630,0.28957645569848695,0.2915452179059369,0.28957645569848695,0.5078349844692568,63.0,26.0,2026-08-17 20:19:27,C Pattana Apartment Sakaeo,21,0,,2026-08-17,23.09
4884633,0.2891980410832296,0.2891980410832296,0.2891980410832296,0.5096077441891053,1.0,1.0,2026-08-17 17:22:18,At Sugar Palm Sa Kaeo,1,0,,2026-08-17,21.82
4884640,0.32665037659305163,0.37598332544904195,0.32665037659305163,0.5132499837568837,334.0,180.0,2026-08-17 14:53:50,Getin Hotel & Restaurant,34,0,,2026-08-18,25.53
4884641,0.3299625283206507,0.33877092843752354,0.3299625283206507,0.5074604319341873,105.0,35.0,2026-08-17 20:19:27,Suksamraan Village Sakeo,63,0,,2026-08-17,27.38
4884643,0.4087769458078164,0.43520305703795087,0.4087769458078164,0.5156204723880519,368.0,319.0,2026-08-17 23:49:11,Fun Hotel Rayong,28,3,2026-08-17 18:36:16,2026-08-17,28.48
4884644,0.5141079580230365,0.5141079580230365,0.5141079580230365,0.4990827403177116,23.0,23.0,2026-08-17 17:22:18,Loft Space Hotel,1,1,2026-08-17 17:22:18,2026-08-26,30.61
4884784,0.4439800230648654,0.5338268299855677,0.4439800230648654,0.5146439976353568,513.0,161.0,2026-08-17 23:49:11,VELA Dhi Udon Thani,30,4,2026-08-17 22:48:21,2026-08-29,30.01
4884785,0.39259183005508347,0.4185543761447468,0.39259183005508347,0.5114161193016082,130.0,103.0,2026-08-17 18:36:16,Relax Resort Banphotpisai,8,0,,2026-08-19,26.45
4884787,0.41259421774851335,0.4360761489722539,0.41259421774851335,0.5144462532589652,170.0,62.0,2026-08-17 23:49:11,Ananzitra Hotel,13,3,2026-08-17 23:33:38,2026-08-18,27.64
4884873,0.30330226727079,0.30330226727079,0.30330226727079,0.505610825813406,31.0,31.0,2026-08-17 19:48:55,Light House Trang,12,1,2026-08-17 19:33:58,2026-08-17,23.01
4884874,0.4033500708414651,0.4135030759678902,0.4033500708414651,0.5091246234470286,1367.0,278.0,2026-08-17 21:32:42,NonNee Lampang Hotel,111,18,2026-08-17 21:03:00,2026-08-17,33.51
4884948,0.3970650179914017,0.4207352486611676,0.3970650179914017,0.5113233894535697,860.0,552.0,2026-08-17 23:49:11,Rabbit Hotel Phimai,58,5,2026-08-17 23:33:38,2026-08-17,29.88
4884974,0.336553244657831,0.336553244657831,0.336553244657831,0.5071412938895444,22.0,22.0,2026-08-17 01:02:25,Bussaracum Resort,4,0,,2026-08-17,23.86
4884978,0.3573255023423446,0.3573255023423446,0.3573255023423446,0.5092157658393462,19.0,19.0,2026-08-17 13:22:31,Supornhome Hotel Trakan Phuet Phon,8,0,,2026-08-17,24.99
4884980,0.33251851366466223,0.3474236552419684,0.33251851366466223,0.5073670039646099,190.0,32.0,2026-08-17 23:33:38,Baron Resort Sakaeo,98,0,,2026-08-18,29.72
4884985,0.31190706311183297,0.3322422053841849,0.31190706311183297,0.5075209224732319,226.0,214.0,2026-08-17 13:37:39,The punn,30,0,,2026-08-17,24.56
4884986,0.3494911074746635,0.37919935320900905,0.3494911074746635,0.517158376281737,40.0,11.0,2026-08-17 21:32:42,One Budget Hotel Chiangrai Airport,36,3,2026-08-17 20:34:23,2026-08-19,26.63
4884994,0.3502940629455979,0.3502940629455979,0.3502940629455979,0.5081504429713437,27.0,27.0,2026-08-17 14:53:50,Promporn Boutique Hotel,5,0,,2026-08-17,24.5
4885004,0.3989489225725403,0.43188226649321426,0.3989489225725403,0.5068494747635873,1073.0,253.0,2026-08-17 20:19:27,Hotel Dawa,53,5,2026-08-17 19:48:55,2026-08-18,29.56
4885005,0.41972760629890704,0.41972760629890704,0.41972760629890704,0.5118581427651288,23.0,23.0,2026-08-17 14:53:50,Parada Ayutthaya,2,1,2026-08-17 14:37:20,2026-08-17,27.16
4885012,0.3326028922964191,0.3326028922964191,0.3326028922964191,0.506675611708559,8.0,8.0,2026-08-17 14:53:50,Ray House Resort,2,0,,2026-08-17,23.57
4885023,0.417835600900455,0.45033956142072734,0.417835600900455,0.5074856928234939,4467.0,1311.0,2026-08-17 20:03:57,Conbrio Resort & Sport Club,103,11,2026-08-17 14:37:20,2026-08-18,33.76
4885036,0.3713499197714252,0.3713499197714252,0.3713499197714252,0.5041252646987844,217.0,217.0,2026-08-17 03:58:41,Sleep Tight Hotel Huai Thalaeng,7,1,2026-08-17 03:58:41,2026-08-18,25.4
4885061,0.2969205312476109,0.2969205312476109,0.2969205312476109,0.5065464656218691,24.0,24.0,2026-08-17 18:36:16,Baan Kannika Nakhon Sawan,6,0,,2026-08-19,22.39
4885075,0.3624214332232409,0.3624214332232409,0.3624214332232409,0.5175286743865496,8.0,8.0,2026-08-17 22:34:52,Attitude The Resort Non Sung,8,0,,2026-08-17,25.36
4885077,0.28964718536592216,0.3274700011446915,0.28964718536592216,0.5066932113141037,28.0,8.0,2026-08-17 23:49:11,The Eight Resort,28,0,,2026-08-21,23.51
4885080,0.45358374754033065,0.45358374754033065,0.45358374754033065,0.513452312002431,150.0,150.0,2026-08-17 23:18:04,Prem Mansion U Thong,8,1,2026-08-17 21:32:42,2026-08-18,28.93
4885083,0.29046516278483353,0.29046516278483353,0.29046516278483353,0.5080692934954952,8.0,8.0,2026-08-17 14:06:34,Sohground Boutique Resort Prakhon Chai,8,0,,2026-08-17,22.29
4885084,0.4128525069235382,0.4128525069235382,0.4128525069235382,0.4990480618639262,85.0,85.0,2026-08-17 21:03:00,Pingpong Place,8,4,2026-08-17 21:03:00,2026-08-17,27.01
4885085,0.37485419583926743,0.41770985597971344,0.37485419583926743,0.5112860507906769,223.0,84.0,2026-08-17 19:23:15,Blu Monkey Hub and Hotel Chanthaburi,16,0,,2026-09-10,26.26
4885092,0.3785912595467825,0.40991862658530787,0.3785912595467825,0.5075336291094393,3591.0,808.0,2026-08-17 22:17:37,Ranong Gable,84,7,2026-08-17 13:07:27,2026-08-20,30.91
4885095,0.321313564199161,0.321313564199161,0.321313564199161,0.506675611708559,12.0,4.0,2026-08-17 17:36:48,In Box Guesthouse Maesariang,6,0,,2026-08-19,23.37
4885120,0.2744264940219748,0.2744264940219748,0.2744264940219748,0.506675611708559,8.0,8.0,2026-08-17 22:34:52,Phasuk Resort Dan Makham Tia,8,0,,2026-09-07,21.62
4885124,0.27206641813601845,0.27206641813601845,0.27206641813601845,0.5070222951672316,60.0,12.0,2026-08-17 19:48:55,Baan Din Thong Ayutthaya,35,0,,2026-08-27,23.26
4885125,0.28938355218530565,0.28938355218530565,0.28938355218530565,0.5069189611157259,7.0,7.0,2026-08-17 14:06:34,Phor Yai Pan Resort,7,0,,2026-08-17,22.16
4885132,0.34488241648740364,0.42342709357923053,0.34488241648740364,0.5097313883574366,278.0,138.0,2026-08-17 23:49:11,Neo Hotel Khonkaen,34,1,2026-08-17 18:07:58,2026-08-18,26.18
4885234,0.4017915772081408,0.43641899073913987,0.4017915772081408,0.5071365679474505,716.0,206.0,2026-08-17 14:53:50,Marsi Hotel @ Bangchak,27,3,2026-08-17 12:38:18,2026-08-30,27.99
4886320,0.32155494280427865,0.3532498701080568,0.32155494280427865,0.5067595933529035,48.0,14.0,2026-08-17 20:48:25,Ampai Resort,48,0,,2026-08-19,26.07
4887250,0.3405142655011476,0.3821324698506296,0.3405142655011476,0.5076666535283969,644.0,609.0,2026-08-17 19:33:58,The Garden Resort Lopburi,15,1,2026-08-17 19:23:15,2026-08-18,24.78
4887266,0.2932658453470505,0.2932658453470505,0.2932658453470505,0.5072437732786549,11.0,11.0,2026-08-17 19:23:15,Suphachok Resort,6,0,,2026-08-19,22.26
4892398,0.325658201193091,0.325658201193091,0.325658201193091,0.506675611708559,8.0,8.0,2026-08-17 11:51:47,Ruen Lamool Hotel  Kham Khuean Kaeo,8,0,,2026-08-17,23.67
4896856,0.3453921365106976,0.3575494289447323,0.3453921365106976,0.5098612193895665,311.0,135.0,2026-08-17 19:33:58,Na Gaysorn Resort,53,4,2026-08-17 19:33:58,2026-08-18,27.42
4896866,0.3327051983659984,0.3327051983659984,0.3327051983659984,0.505203191385696,6.0,6.0,2026-08-17 20:19:27,The Beaf Bueng Sam Phan,6,0,,2026-08-17,23.8
4896886,0.33475432649705167,0.364076855813159,0.33475432649705167,0.5086878192323381,234.0,71.0,2026-08-17 22:02:24,Baan Thamthong Lamnarai Resort,93,4,2026-08-17 20:03:57,2026-08-20,29.52
4896890,0.262298649693706,0.262298649693706,0.262298649693706,0.506675611708559,16.0,16.0,2026-08-17 12:52:22,MG Thungsong,8,0,,2026-08-17,21.14
4896894,0.308901870504019,0.308901870504019,0.308901870504019,0.5027930782309171,1.0,1.0,2026-08-17 17:22:18,Sumeri Mansion,1,0,,2026-08-17,22.48
4896898,0.3608983993408527,0.3608983993408527,0.3608983993408527,0.5101182172961591,63.0,63.0,2026-08-17 12:52:22,Luxe Villa Chiang Rai,8,0,,2026-08-17,25.15
4896904,0.332759750614612,0.332759750614612,0.332759750614612,0.5134176510342242,12.0,12.0,2026-08-17 14:53:50,Green Resort Chumpuang,6,0,,2026-08-17,23.96
4896913,0.3903885570987534,0.41791032379642407,0.3903885570987534,0.5082146312891482,138.0,90.0,2026-08-17 18:36:16,ABIZZ Hotel Kwan Phayao,15,0,,2026-08-19,26.75
4896919,0.3128911857115958,0.3128911857115958,0.3128911857115958,0.5093394372772492,36.0,36.0,2026-08-17 20:03:57,Lomsak Garden Home,7,0,,2026-08-21,23.15
4896922,0.3840986234592178,0.47588255116119244,0.3840986234592178,0.5084777110265274,5346.0,1176.0,2026-08-17 23:49:11,Kiirin House Banpong,73,5,2026-08-17 14:06:34,2026-08-21,30.57
4896923,0.2951175982060772,0.30335229663383484,0.2951175982060772,0.5122160452160194,13.0,7.0,2026-08-17 23:49:11,Terra Villa Resort,11,0,,2026-08-18,22.75
4896927,0.3004743661486615,0.3049408122860651,0.3004743661486615,0.509887491679773,14.0,7.0,2026-08-17 14:37:20,Pan On Residence Pluakdaeng,14,0,,2026-08-19,23.11
4896932,0.3734897023740267,0.3734897023740267,0.3734897023740267,0.5176697619943973,4.0,4.0,2026-08-17 03:45:52,Suansin Garden Resort Hotel,4,0,,2026-08-28,25.55
4901456,0.39085477393697843,0.45151956007752797,0.39085477393697843,0.5104035735775042,393.0,118.0,2026-08-17 23:49:11,PLAAI Plus Hotel Rayong,49,6,2026-08-17 13:07:27,2026-08-17,29.0
4906095,0.33025547571736236,0.3860844574127499,0.33025547571736236,0.5214051140410024,16.0,8.0,2026-08-17 22:02:24,Le Lert Hotel Ratchaburi,16,0,,2026-09-07,24.66
4907823,0.33133234504651415,0.33133234504651415,0.33133234504651415,0.505360574463616,50.0,50.0,2026-08-17 18:36:16,Classiccar Caravan Resort,10,0,,2026-08-17,24.0
4908057,0.4383031686086161,0.44285837167442677,0.4383031686086161,0.516285325888465,60.0,35.0,2026-08-17 23:49:11,Poolrada Boutique Hotel,4,2,2026-08-17 23:33:38,2026-08-18,28.12
4908647,0.3271179267760622,0.3395966727316131,0.3271179267760622,0.5267400921030716,12.0,6.0,2026-08-17 18:36:16,USABAI Riverside Boutique Hotel,9,0,,2026-08-18,24.2
4911717,0.3090437102984301,0.3090437102984301,0.3090437102984301,0.5192356049230759,7.0,7.0,2026-08-17 14:37:20,Numhom Resort,7,0,,2026-08-17,23.19
4911719,0.33747299147350307,0.3432144018222928,0.33747299147350307,0.5381039893375829,20.0,10.0,2026-08-17 18:36:16,The Motifs Eco Hotel,20,0,,2026-08-17,25.54
4914009,0.40980261126386386,0.4217187240851129,0.40980261126386386,0.5092014593994266,722.0,314.0,2026-08-17 17:22:18,Hotel Scarlett,44,4,2026-08-17 13:52:19,2026-08-17,29.44
4914109,0.2762776291956334,0.2762776291956334,0.2762776291956334,0.5028467803328265,6.0,6.0,2026-08-17 19:48:55,Baanrai Modtuatoh Hotel,6,0,,2026-08-17,21.49
4914111,0.37096554999604947,0.393332477524942,0.37096554999604947,0.5092222733276196,768.0,521.0,2026-08-17 18:36:16,NKW Resort,19,1,2026-08-17 13:52:19,2026-08-19,26.29
4914114,0.3189110651100285,0.3189110651100285,0.3189110651100285,0.5084178174372584,7.0,7.0,2026-08-17 18:36:16,Nattaphong Grand Hotel,7,0,,2026-08-17,23.37
4914116,0.3543517045325446,0.36309935528579573,0.3543517045325446,0.507387477574101,32.0,8.0,2026-08-17 14:53:50,Ing Loei Place,16,0,,2026-08-20,25.35
4914130,0.2850985042938062,0.2850985042938062,0.2850985042938062,0.5064516212389999,6.0,6.0,2026-08-17 19:33:58,S.B. Hotel Kantharalak,6,0,,2026-08-17,21.92
4914132,0.2884561662649309,0.28918035768690536,0.2884561662649309,0.507227775377776,9.0,6.0,2026-08-17 17:53:13,Bannsuanpan Resort,9,0,,2026-08-17,22.26
4914146,0.27697104568273073,0.27697104568273073,0.27697104568273073,0.508323299954489,8.0,8.0,2026-08-17 12:07:21,Phuview Place Chiangkham,8,0,,2026-09-11,21.76
4914149,0.33593236204582777,0.33894175618625455,0.33593236204582777,0.5125401943293434,632.0,176.0,2026-08-17 23:49:11,Tour De Phuket,16,0,,2026-09-02,24.75
4914153,0.27261469407037425,0.27261469407037425,0.27261469407037425,0.5074995588535515,8.0,8.0,2026-08-17 22:48:21,The Pano Thepsatit,8,0,,2026-08-17,21.57
4914162,0.28751212666328707,0.29507548581795645,0.28751212666328707,0.506858958490089,13.0,7.0,2026-08-17 18:36:16,Muangthong Resort Khamsakaesaeng,13,0,,2026-09-07,22.47
4914175,0.33373857558738373,0.34667961840494643,0.33373857558738373,0.5089418338146802,484.0,414.0,2026-08-17 21:03:00,Idin Place Hotel Somdet,15,0,,2026-08-18,24.52
4914177,0.3095779644194633,0.3102339613699653,0.3095779644194633,0.5205436723685093,14.0,8.0,2026-08-17 19:23:15,The Peem by SP Hotel,14,0,,2026-08-24,23.69
4915536,0.4231141109159204,0.42703097095688747,0.4231141109159204,0.508886628777069,75.0,30.0,2026-08-17 00:16:04,Toffyhome Petchaboon,6,0,,2026-08-17,27.49
4915539,0.3123527203721093,0.3123527203721093,0.3123527203721093,0.506675611708559,4.0,4.0,2026-08-17 23:49:11,Hugna Resort Wanonniwat,4,0,,2026-08-19,22.88
4915542,0.2799487675086177,0.2799487675086177,0.2799487675086177,0.506675611708559,3.0,3.0,2026-08-17 23:49:11,Nicha Resort Charoensin,3,0,,2026-08-17,21.52
4915551,0.2824925167732276,0.29275885096509446,0.2824925167732276,0.5059287889840903,40.0,16.0,2026-08-17 22:48:21,D5 Gold Hotel Nong Kakha,30,0,,2026-08-19,23.34
4915555,0.2865257446664338,0.2865257446664338,0.2865257446664338,0.500503002103305,8.0,8.0,2026-08-17 23:03:15,C-House,8,2,2026-08-17 22:17:37,2026-08-17,21.98
4915558,0.2533378058666544,0.2533378058666544,0.2533378058666544,0.506675611708559,8.0,8.0,2026-08-17 23:03:15,Tonmaiyai Resort Khon Buri,8,0,,2026-08-17,20.78
4915562,0.3884655997586817,0.40877700610809026,0.3884655997586817,0.5103192253915184,94.0,42.0,2026-08-17 19:23:15,VK & Residence Kanchanaburi,17,4,2026-08-17 18:20:09,2026-08-19,26.84
4915564,0.3343143499101039,0.36530878466159294,0.3343143499101039,0.5163578721485722,14.0,8.0,2026-08-17 18:36:16,Baan Premsiri,14,0,,2026-08-17,24.6
4915572,0.2760289783815272,0.2760289783815272,0.2760289783815272,0.5098805804276637,2.0,2.0,2026-08-17 14:53:50,Phuwarin Hotel Fak Tha,2,0,,2026-08-17,21.37
4915578,0.28008833386814064,0.28008833386814064,0.28008833386814064,0.5088864983936126,8.0,8.0,2026-08-17 09:48:50,Thatsana Resort Non Sung,8,0,,2026-08-17,21.89
